,energy_demand,solar_generation,wind_generation,total_renewable,temperature,energy_price,renewable_penetration,hour,day_of_week,month,is_weekend,is_business_hour,day_of_year,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos
2024-02-17 21:00:00,504.5086453835202,124.16425966032698,79.2092129242396,203.37347258456657,26.45580249073761,39.16370695118614,40.31119673478835,21,5,2,1,0,48,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-17 22:00:00,470.0865339242961,40.35368756702573,124.04560321944301,164.39929078646873,25.567537953433874,46.73315376969868,34.97213362273083,22,5,2,1,0,48,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-17 23:00:00,432.56185880979143,63.777135156773554,70.5121524304606,134.28928758723416,22.29003068955171,43.4470440881572,31.04510600096265,23,5,2,1,0,48,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-18 00:00:00,444.76720103756907,1.2425999935952117,66.71551567452467,67.95811566811987,24.19179738158655,48.189963809518176,15.279480031257862,0,6,2,1,0,49,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 01:00:00,440.13828388831064,3.185178120980297,55.10768785545611,58.29286597643641,21.376455560765685,48.785726145816476,13.244216218016788,1,6,2,1,0,49,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 02:00:00,497.11007065756684,0.0,42.704399103631616,42.704399103631616,25.75375119723829,59.77511801717295,8.590531881026495,2,6,2,1,0,49,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 03:00:00,470.9390369910574,0.0,58.457742264410065,58.457742264410065,22.936440785035696,52.98686301400627,12.413016902975516,3,6,2,1,0,49,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 04:00:00,477.9942986710453,0.0,97.8271326703612,97.8271326703612,18.093420186610107,52.69260065127867,20.46617144646857,4,6,2,1,0,49,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 05:00:00,497.9862469904071,0.0,64.52191508849442,64.52191508849442,22.731951800534887,46.76548941141464,12.956565663898212,5,6,2,1,0,49,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 06:00:00,520.2993874236087,18.216691984426436,59.698377239125385,77.91506922355182,19.23709942824211,55.62211660450208,14.975045350210308,6,6,2,1,0,49,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 07:00:00,531.3874344797724,0.0,68.52807624732719,68.52807624732719,16.0245031522139,54.73963122920038,12.896066372818185,7,6,2,1,0,49,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 08:00:00,644.1652426831718,0.0,47.51798005483736,47.51798005483736,11.470909447218407,74.93386022571741,7.376675564938662,8,6,2,1,0,49,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 09:00:00,596.650399286886,0.0,94.28527256652754,94.28527256652754,21.256051064412627,64.87570873360534,15.802431822591068,9,6,2,1,0,49,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 10:00:00,673.964596001262,10.30460579881902,86.39447679048288,96.69908258930191,14.49442352073173,67.82505876849991,14.347798558415798,10,6,2,1,0,49,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 11:00:00,694.136799284508,0.11607199410123309,37.66411906564548,37.78019105974671,14.936282695932485,80.24255375890922,5.442758703859126,11,6,2,1,0,49,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 12:00:00,689.8398730815361,0.0,59.90541994255763,59.90541994255763,21.514861740984834,78.34278887387536,8.683960188464933,12,6,2,1,0,49,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 13:00:00,695.3203480737343,42.85158947625473,68.71687596981941,111.56846544607414,25.796311419028974,68.59840827854445,16.045620663217385,13,6,2,1,0,49,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 14:00:00,643.4780389487111,56.11899989932905,42.105053276932125,98.22405317626118,25.238266513986588,71.94119989454056,15.264554068812627,14,6,2,1,0,49,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 15:00:00,589.47496607129,144.11410002559796,84.51139024106907,228.62549026666704,25.1504533876854,45.99092412245313,38.78459704411221,15,6,2,1,0,49,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 16:00:00,607.5711898916537,174.83471569419052,49.681743385403735,224.51645907959426,26.659229560296126,47.66191023019822,36.953111473180876,16,6,2,1,0,49,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 17:00:00,645.1461777194436,152.07344432029015,105.52447772799036,257.5979220482805,28.419192681645452,51.352443332869335,39.92861322667602,17,6,2,1,0,49,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 18:00:00,582.572497266199,187.4254294651572,114.03961051073485,301.46503997589207,29.183730479245714,38.93862780657306,51.74721453390916,18,6,2,1,0,49,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 19:00:00,596.1563058973699,122.51085979109821,111.73595090982819,234.2468107009264,28.827658682638713,46.446968847029034,39.29285128475228,19,6,2,1,0,49,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 20:00:00,602.4864083819447,155.58278723699252,114.1469291926547,269.7297164296472,28.678123084869306,47.503972467382475,44.769427604855245,20,6,2,1,0,49,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 21:00:00,568.8784069782989,129.12503283998106,99.92206288745665,229.0470957274377,28.14008957890092,44.04078768173794,40.26292664966192,21,6,2,1,0,49,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 22:00:00,567.5902084549858,100.87973177363621,124.16041246549129,225.0401442391275,26.157944121938833,39.16995304265991,39.648348559729406,22,6,2,1,0,49,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-18 23:00:00,473.7275210803127,22.535142411862775,124.69154610110363,147.2266885129664,26.151011410351288,43.752041420282225,31.078348198395368,23,6,2,1,0,49,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-19 00:00:00,450.60707923671634,0.0,107.94519283150295,107.94519283150295,22.19714445639485,42.17730790336416,23.95550309914158,0,0,2,0,0,50,0.0,1.0,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 01:00:00,464.5347880186329,0.0,96.44714967709818,96.44714967709818,23.93929310181125,49.40457730603711,20.762094070171035,1,0,2,0,0,50,0.25881904510252074,0.9659258262890683,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 02:00:00,472.6783249521168,6.624470519146474,90.78442503536063,97.4088955545071,20.60587587048379,49.6155120872397,20.60786171322216,2,0,2,0,0,50,0.49999999999999994,0.8660254037844387,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 03:00:00,505.58279814692526,8.56864400322244,47.276482698133535,55.84512670135597,18.822965179738954,59.387968189056494,11.045693584916442,3,0,2,0,0,50,0.7071067811865476,0.7071067811865476,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 04:00:00,515.8529599211361,0.0,79.9697883441814,79.9697883441814,19.94284638709258,56.310914060073564,15.502438593433144,4,0,2,0,0,50,0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 05:00:00,523.0775879193197,0.0,138.86755457950647,138.86755457950647,21.124421970355534,51.691736184955516,26.54817522040834,5,0,2,0,0,50,0.9659258262890683,0.25881904510252074,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 06:00:00,531.8301608375546,8.974892038354017,111.12516244287526,120.10005448122928,19.223538874083616,49.16572035521939,22.582407566372183,6,0,2,0,0,50,1.0,6.123233995736766e-17,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 07:00:00,572.1496049983582,0.0,119.23469525859144,119.23469525859144,13.646501919804859,57.70345046164819,20.839775858786723,7,0,2,0,0,50,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 08:00:00,668.5226042181553,5.832509160018915,116.38210065142493,122.21460981144385,14.603801811644948,70.536153308752,18.281298050404025,8,0,2,0,1,50,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 09:00:00,726.2288310290573,2.8093237410166725,132.31331792982712,135.1226416708438,18.669045503027647,67.04466920991105,18.606069588200825,9,0,2,0,1,50,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 10:00:00,748.7259218114438,2.733281855621011,97.53148784721358,100.2647697028346,15.421930875002372,80.24533008604222,13.391384855523258,10,0,2,0,1,50,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 11:00:00,733.7935115075044,0.0,110.28476737157857,110.28476737157857,17.891151097672285,70.70282413998859,15.029400729506273,11,0,2,0,1,50,0.258819045102521,-0.9659258262890682,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 12:00:00,797.0966338554769,0.0,89.51313705333128,89.51313705333128,20.683162282834726,78.20243594506464,11.229897762880414,12,0,2,0,1,50,1.2246467991473532e-16,-1.0,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 13:00:00,820.0993969435004,31.053051126670773,95.30887230415517,126.36192343082595,19.09345490444323,80.26234868133196,15.40812295458028,13,0,2,0,1,50,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 14:00:00,816.2725840781908,76.53449104387134,65.5378495569362,142.07234060080754,22.793809097077542,79.56775559612475,17.40501192518288,14,0,2,0,1,50,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 15:00:00,758.9927416604643,82.19600505982358,156.5134788608449,238.7094839206685,21.467921365564337,64.76357614589637,31.450825655913228,15,0,2,0,1,50,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 16:00:00,732.230795163827,100.2979691143835,104.45628904912083,204.75425816350435,24.380322796883195,59.86236643771266,27.9630766031485,16,0,2,0,1,50,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 17:00:00,765.313806761165,132.24035822475938,90.7427633787483,222.98312160350767,27.465262640189984,65.53668880752859,29.136168671408154,17,0,2,0,1,50,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 18:00:00,624.2687400841231,173.28678706370403,110.5731183345814,283.85990539828543,24.593223040428917,41.98421975413326,45.47078640523215,18,0,2,0,1,50,-1.0,-1.8369701987210297e-16,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 19:00:00,660.4307132834381,188.58099075516364,57.16613319559445,245.7471239507581,29.25956251844083,47.001592165056266,37.21012954242944,19,0,2,0,0,50,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 20:00:00,637.4697578670608,89.87537941896736,58.90231707172592,148.77769649069327,28.543782486932262,56.082997191038395,23.338785041112438,20,0,2,0,0,50,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 21:00:00,668.435263954943,86.0121373486771,118.44455029752021,204.4566876461973,29.48359295135433,54.14515653300711,30.587358069124708,21,0,2,0,0,50,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 22:00:00,632.9133909806881,60.251385371097335,120.89131805820873,181.14270342930607,28.22703877562158,56.74185423619572,28.620456765597684,22,0,2,0,0,50,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-19 23:00:00,681.709428718687,24.19305079964286,123.66556867493337,147.85861947457624,29.5539796318526,66.84172191361709,21.689390412640357,23,0,2,0,0,50,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-20 00:00:00,598.3785815330375,0.25116692426221154,101.30960391857828,101.56077084284048,25.94459727413519,55.26216117939391,16.972661451658784,0,1,2,0,0,51,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 01:00:00,516.1161727944714,12.860626451196083,153.11227030548153,165.9728967566776,23.388251457204,46.07021082640354,32.1580499711974,1,1,2,0,0,51,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 02:00:00,576.2245840693691,0.0,142.8011579821375,142.8011579821375,22.938743274903945,49.81224805141044,24.782205051658522,2,1,2,0,0,51,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 03:00:00,535.1102607125171,2.3134693849498027,149.33697272814763,151.65044211309743,22.227830056297027,50.23323808698397,28.34003629666339,3,1,2,0,0,51,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 04:00:00,578.5800221108102,0.0,114.10182158896006,114.10182158896006,19.791868409490785,54.57962830917376,19.721009580090058,4,1,2,0,0,51,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 05:00:00,558.7764009393917,0.0,174.44663807278232,174.44663807278232,18.53269096412786,45.2789892325911,31.21939970612751,5,1,2,0,0,51,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 06:00:00,585.1772499028224,4.87620836166881,140.39248245381418,145.26869081548298,16.094012470519235,56.389849454776666,24.82473316240627,6,1,2,0,0,51,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 07:00:00,644.4126164788878,0.0,151.91024493585317,151.91024493585317,15.572791476003072,57.48946933796818,23.573443637075354,7,1,2,0,0,51,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 08:00:00,773.2502317897383,1.6067607449256767,141.91058613173007,143.51734687665575,13.888937725239991,72.02539663725017,18.560272079644314,8,1,2,0,1,51,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 09:00:00,783.2451212449487,0.8063285811584504,170.10844239091585,170.9147709720743,20.397746797478845,64.57306776461832,21.821364262111143,9,1,2,0,1,51,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 10:00:00,821.46129419784,0.33029964469951506,159.75860637348083,160.08890601818035,15.010269375350175,78.97689290223639,19.488307866593736,10,1,2,0,1,51,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 11:00:00,766.3862551044518,8.297271189265945,138.335841234654,146.63311242391995,17.06569718612828,74.43803983156052,19.133056138113428,11,1,2,0,1,51,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 12:00:00,807.8231472418871,2.675508118788172,119.70170194253386,122.37721006132203,18.257333737700982,78.56096725090046,15.149010087065323,12,1,2,0,1,51,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 13:00:00,781.7172744775255,38.726015375224904,128.23831155136534,166.96432692659025,22.931082752113134,66.89255193102625,21.358658990641317,13,1,2,0,1,51,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 14:00:00,790.163092053797,70.74877717869822,143.09111910681673,213.83989628551495,22.104248912255322,71.26042711183248,27.062754314391086,14,1,2,0,1,51,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 15:00:00,786.1788308137554,98.8934427161637,114.61388695015098,213.5073296663147,26.742546684801972,65.2683599556617,27.15760349910697,15,1,2,0,1,51,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 16:00:00,697.4307468505925,89.7596476857977,79.52298102181547,169.28262870761318,24.34716702035164,61.454751463996175,24.272320867992626,16,1,2,0,1,51,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 17:00:00,777.9796777929356,142.850292052726,101.28082856347547,244.13112061620146,27.494777280406264,70.32098788675201,31.380141099415525,17,1,2,0,1,51,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 18:00:00,715.2475681355411,108.28725718240183,133.31890988596203,241.60616706836385,26.219606585026494,55.25323077439004,33.77937623726096,18,1,2,0,1,51,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 19:00:00,728.4828992233895,185.8714882743467,149.3235123294333,335.19500060378,32.78000148212057,51.55541974924045,46.012747994650226,19,1,2,0,0,51,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 20:00:00,609.3380189185174,112.40744590743381,90.75868643400287,203.16613234143668,26.318951430780352,52.30346544395592,33.34210668522305,20,1,2,0,0,51,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 21:00:00,647.7224351966006,76.38842752698405,109.30623462827985,185.6946621552639,29.109344647027843,57.37329388277392,28.668863708403237,21,1,2,0,0,51,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 22:00:00,665.2575888213308,78.77293138456052,83.4762655596724,162.24919694423292,29.157854453410206,61.146840815373324,24.38892838963291,22,1,2,0,0,51,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-20 23:00:00,613.7375056717188,30.066053305065076,103.72075263029865,133.78680593536373,27.76438715086166,59.12423565930311,21.798701350170504,23,1,2,0,0,51,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-21 00:00:00,605.2294433444139,0.0,91.1840443466834,91.1840443466834,25.432383192952337,62.22036167259466,15.066029148022448,0,2,2,0,0,52,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 01:00:00,559.6458047675085,0.0,69.74366774169343,69.74366774169343,24.09623138185603,58.834458626253316,12.46210856001445,1,2,2,0,0,52,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 02:00:00,546.8256205464146,0.0,122.65022426114912,122.65022426114912,22.890581454665973,56.951389000858775,22.42949482480193,2,2,2,0,0,52,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 03:00:00,554.0232009403969,13.632816624472943,120.7673944722876,134.40021109676056,20.95604023683565,48.0243173019658,24.258949962497987,3,2,2,0,0,52,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 04:00:00,540.2908145070804,0.0,114.41859980255815,114.41859980255815,21.730716744297574,55.651595782498354,21.17722469647107,4,2,2,0,0,52,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 05:00:00,558.5423109661391,0.0,145.4407171581242,145.4407171581242,22.981363826771172,53.77718627686415,26.039337450827666,5,2,2,0,0,52,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 06:00:00,541.6886400254923,7.113230598302447,188.78020834348,195.89343894178245,16.491822517985455,46.67471747235919,36.163475559052436,6,2,2,0,0,52,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 07:00:00,628.4230230588231,0.0,165.23052069287587,165.23052069287587,14.267797593815189,59.670188519515115,26.292881487476883,7,2,2,0,0,52,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 08:00:00,754.7623604366157,0.0,143.77557902724982,143.77557902724982,16.626394414005244,70.8208799551314,19.04911884372167,8,2,2,0,1,52,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 09:00:00,749.9398812599361,0.5445781539889682,169.24013135937838,169.78470951336735,22.16682222828198,62.40859494717625,22.63977603486304,9,2,2,0,1,52,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 10:00:00,779.7581918908377,8.230151931387844,198.94226308674652,207.17241501813436,15.99945695206166,67.04169970812687,26.568802633001066,10,2,2,0,1,52,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 11:00:00,811.9636161965437,4.013480361350306,184.00662484586806,188.02010520721836,21.838551434476607,69.42076844605889,23.156222946042234,11,2,2,0,1,52,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 12:00:00,798.9597852771,1.9866011401270576,177.88982509956668,179.87642623969373,23.158360138860637,69.71275827416643,22.51382729824229,12,2,2,0,1,52,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 13:00:00,808.5679350401316,32.35820331980209,183.6237861112045,215.98198943100658,20.142867756676637,65.53133553941527,26.711668874216087,13,2,2,0,1,52,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 14:00:00,796.5195513830937,94.06715245487602,183.29736137095745,277.36451382583346,23.940924669078303,60.48346918039452,34.82205971519616,14,2,2,0,1,52,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 15:00:00,846.8107203061998,136.6864912045817,146.17645289080377,282.8629440953855,27.612666027579955,64.60490653913108,33.40332583332254,15,2,2,0,1,52,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 16:00:00,724.0883989288192,86.60429791239598,132.70205484354895,219.30635275594494,25.04470302873278,53.34549512750612,30.287234691285757,16,2,2,0,1,52,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 17:00:00,687.9891984301931,139.51559177387892,133.06276495937462,272.57835673325354,26.638438477622316,53.64174990354083,39.61956922509892,17,2,2,0,1,52,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 18:00:00,653.1952271830933,124.17382642656943,101.47991601024765,225.65374243681708,26.8357491055171,59.415114048642266,34.54614073191405,18,2,2,0,1,52,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 19:00:00,553.1001093244269,180.2092500519198,162.67163784232258,342.8808878942424,26.56900000705643,41.818711580488866,61.992554713657064,19,2,2,0,0,52,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 20:00:00,602.3595895742684,89.05081374330229,110.72880241497532,199.7796161582776,27.50440342057574,49.649225471996395,33.16617177116355,20,2,2,0,0,52,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 21:00:00,543.233872271054,105.56043098187149,82.97473590891676,188.53516689078825,26.150632934917653,45.30563135099793,34.706077163891585,21,2,2,0,0,52,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 22:00:00,653.316578570593,86.2292003393836,108.57342383518134,194.80262417456493,28.067277869932838,54.58843783556328,29.81749286093095,22,2,2,0,0,52,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-21 23:00:00,602.5677365520436,15.920536275275918,95.934371069152,111.85490734442791,25.505652735709752,59.341407672362436,18.563042884518435,23,2,2,0,0,52,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-22 00:00:00,583.3628905116135,0.0,159.73766092345414,159.73766092345414,26.377028391149267,52.251498676596235,27.382211573890665,0,3,2,0,0,53,0.0,1.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 01:00:00,550.0413903212959,4.154869965103105,84.26448651115336,88.41935647625647,21.350579545775645,53.63905809330907,16.0750369030607,1,3,2,0,0,53,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 02:00:00,488.8147755128473,13.386911569220189,96.41567438556856,109.80258595478875,23.57121703199669,52.949884122649344,22.463025148858836,2,3,2,0,0,53,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 03:00:00,572.9693712175581,0.0,91.6421608065974,91.6421608065974,23.023600220170497,53.671258333966755,15.9942512479957,3,3,2,0,0,53,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 04:00:00,519.8119100206181,0.0,109.56933510409937,109.56933510409937,15.921985282424862,53.17925212123462,21.078650371776465,4,3,2,0,0,53,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-22 05:00:00,512.8738342421859,6.53469609144785,102.8159926304199,109.35068872186775,19.41492902014363,50.04872167007922,21.321167394597655,5,3,2,0,0,53,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
